pollinatorFamily,pollinatorName,plantFamily,plantName
Andrenidae,Andrena bicolorata,Brassicaceae,Sisymbrium orientale
Andrenidae,Andrena bicolorata,Geraniaceae,Geraniaceae
Andrenidae,Andrena bicolorata,Rosaceae,Malus domestica
Andrenidae,Andrena bimaculata,Asteraceae,Helianthus annuus
Andrenidae,Andrena bimaculata,Fabaceae,Lotus corniculatus
Andrenidae,Andrena bimaculata,Fabaceae,Trifolium repens
Andrenidae,Andrena bimaculata,Rosaceae,Malus domestica
Andrenidae,Andrena bimaculata,Rosaceae,Rosa
Andrenidae,Andrena bimaculata,Santalaceae,Osyris quadripartita
Andrenidae,Andrena binominata,Brassicaceae,Brassicaceae
Andrenidae,Andrena binominata,Brassicaceae,Diplotaxis erucoides
Andrenidae,Andrena binominata,Colchicaceae,Colchicum filifolium
Andrenidae,Andrena breviscopa,Rosaceae,Malus domestica
Andrenidae,Andrena brumanensis,Caryophyllaceae,Silene obtusifolia
Andrenidae,Andrena brumanensis,Plantaginaceae,Veronica barrelieri
Andrenidae,Andrena bucephala,Fabaceae,Trifolium repens
Andrenidae,Andrena bucephala,Rosaceae,Malus domestica
Andrenidae,Andrena bucephala,Rosaceae,Prunus spinosa
Andrenidae,Andrena caneae,Asteraceae,Scorzonera cana
Andrenidae,Andrena caneae,Brassicaceae,Sisymbrium orientale
Andrenidae,Andrena caneae,Geraniaceae,Erodium cicutarium
Andrenidae,Andrena caneae,Geraniaceae,Erodium malacoides
Andrenidae,Andrena caneae,Geraniaceae,Geranium rotundifolium
Andrenidae,Andrena caneae,Papaveraceae,Papaver rhoeas
Andrenidae,Andrena canohirta,Asteraceae,Senecio vulgaris
Andrenidae,Andrena canohirta,Brassicaceae,Biscutella didyma
Andrenidae,Andrena canohirta,Geraniaceae,Erodium cicutarium
Andrenidae,Andrena canohirta,Geraniaceae,Erodium malacoides
Andrenidae,Andrena carantonica,Apiaceae,Seseli annuum
Andrenidae,Andrena carantonica,Asteraceae,Taraxacum
Andrenidae,Andrena carantonica,Brassicaceae,Brassica juncea
Andrenidae,Andrena carantonica,Brassicaceae,Brassica napus
Andrenidae,Andrena carantonica,Cornaceae,Cornus sanguinea
Andrenidae,Andrena carantonica,Ericaceae,Vaccinium corymbosum
Andrenidae,Andrena carantonica,Orchidaceae,Himantoglossum hircinum
Andrenidae,Andrena carantonica,Ranunculaceae,Ranunculus
Andrenidae,Andrena carantonica,Rosaceae,Crataegus monogyna
Andrenidae,Andrena carantonica,Rosaceae,Fragaria ananassa
Andrenidae,Andrena carantonica,Rosaceae,Malus domestica
Andrenidae,Andrena carantonica,Rosaceae,Prunus mahaleb
Andrenidae,Andrena carantonica,Rosaceae,Prunus spinosa
Andrenidae,Andrena carantonica,Rosaceae,Pyracantha
Andrenidae,Andrena carantonica,Rosaceae,Pyrus communis
Andrenidae,Andrena carantonica,Rosaceae,Rosa
Andrenidae,Andrena carantonica,Rosaceae,Rubus
Andrenidae,Andrena carantonica,Salicaceae,Salix repens
Andrenidae,Andrena catula,Asteraceae,Andryala
Andrenidae,Andrena chalcogastra,Asphodelaceae,Asphodelus ramosus
Andrenidae,Andrena chalcogastra,Boraginaceae,Echium decaisnei
Andrenidae,Andrena chalcogastra,Fabaceae,Cytisus supranubius
Andrenidae,Andrena chrysopus,Asparagaceae,Asparagus
Andrenidae,Andrena chrysopyga,Resedaceae,Reseda phyteuma
Andrenidae,Andrena chrysosceles,Apiaceae,Aegopodium podagraria
Andrenidae,Andrena chrysosceles,Apiaceae,Angelica
Andrenidae,Andrena chrysosceles,Apiaceae,Anthriscus sylvestris
Andrenidae,Andrena chrysosceles,Apiaceae,Chaerophyllum hirsutum
Andrenidae,Andrena chrysosceles,Apiaceae,Chaerophyllum temulum
Andrenidae,Andrena chrysosceles,Apiaceae,Conopodium majus
Andrenidae,Andrena chrysosceles,Apiaceae,Daucus
Andrenidae,Andrena chrysosceles,Apiaceae,Daucus carota
Andrenidae,Andrena chrysosceles,Apiaceae,Falcaria vulgaris
Andrenidae,Andrena chrysosceles,Apiaceae,Heracleum sphondylium
Andrenidae,Andrena chrysosceles,Apiaceae,Oenanthe crocata
Andrenidae,Andrena chrysosceles,Apiaceae,Pastinaca sativa
Andrenidae,Andrena chrysosceles,Apiaceae,Pimpinella saxifraga
Andrenidae,Andrena chrysosceles,Apiaceae,Torilis arvensis
Andrenidae,Andrena chrysosceles,Asteraceae,Crepis capillaris
Andrenidae,Andrena chrysosceles,Asteraceae,Leucanthemum vulgare
Andrenidae,Andrena chrysosceles,Asteraceae,Matricaria chamomilla
Andrenidae,Andrena chrysosceles,Asteraceae,Taraxacum
Andrenidae,Andrena chrysosceles,Asteraceae,Taraxacum officinale
Andrenidae,Andrena chrysosceles,Asteraceae,Tripleurospermum inodorum
Andrenidae,Andrena chrysosceles,Boraginaceae,Pentaglottis sempervirens
Andrenidae,Andrena chrysosceles,Brassicaceae,Brassica juncea
Andrenidae,Andrena chrysosceles,Brassicaceae,Brassica napus
Andrenidae,Andrena chrysosceles,Brassicaceae,Sinapis arvensis
Andrenidae,Andrena chrysosceles,Brassicaceae,Sisymbrium officinale
Andrenidae,Andrena chrysosceles,Caryophyllaceae,Stellaria media
Andrenidae,Andrena chrysosceles,Cornaceae,Cornus sanguinea
Andrenidae,Andrena chrysosceles,Plantaginaceae,Veronica persica
Andrenidae,Andrena chrysosceles,Ranunculaceae,Ranunculus
Andrenidae,Andrena chrysosceles,Rosaceae,Crataegus monogyna
Andrenidae,Andrena chrysosceles,Rosaceae,Fragaria ananassa
Andrenidae,Andrena chrysosceles,Rosaceae,Malus domestica
Andrenidae,Andrena chrysosceles,Rosaceae,Pyrus communis
Andrenidae,Andrena chrysosceles,Rosaceae,Rosa
Andrenidae,Andrena chrysosceles,Rosaceae,Rosa arvensis
Andrenidae,Andrena chrysosceles,Rosaceae,Rubus cochinchinensis
Andrenidae,Andrena chrysosceles,Rubiaceae,Galium aparine
Andrenidae,Andrena chrysosceles,Viburnaceae,Viburnum opulus
Andrenidae,Andrena chrysosceles,NULL,Taraxacum agg.
Andrenidae,Andrena cineraria,Amaryllidaceae,Allium schoenoprasum
Andrenidae,Andrena cineraria,Apiaceae,Aegopodium podagraria
Andrenidae,Andrena cineraria,Apiaceae,Chaerophyllum temulum
Andrenidae,Andrena cineraria,Apiaceae,Daucus carota
Andrenidae,Andrena cineraria,Apiaceae,Heracleum sphondylium
Andrenidae,Andrena cineraria,Apiaceae,Heracleum sphondylium sphondylium
Andrenidae,Andrena cineraria,Apiaceae,Oenanthe crocata
Andrenidae,Andrena cineraria,Apiaceae,Pastinaca sativa
Andrenidae,Andrena cineraria,Apiaceae,Smyrnium olusatrum
Andrenidae,Andrena cineraria,Asteraceae,Achillea millefolium
Andrenidae,Andrena cineraria,Asteraceae,Asteraceae
Andrenidae,Andrena cineraria,Asteraceae,Bellis perennis
Andrenidae,Andrena cineraria,Asteraceae,Crepis capillaris
Andrenidae,Andrena cineraria,Asteraceae,Leucanthemum vulgare
Andrenidae,Andrena cineraria,Asteraceae,Picris hieracioides
Andrenidae,Andrena cineraria,Asteraceae,Taraxacum
Andrenidae,Andrena cineraria,Asteraceae,Taraxacum officinale
Andrenidae,Andrena cineraria,Asteraceae,Tussilago farfara
Andrenidae,Andrena cineraria,Boraginaceae,Myosotis
Andrenidae,Andrena cineraria,Brassicaceae,Aubrieta
Andrenidae,Andrena cineraria,Brassicaceae,Brassica juncea
Andrenidae,Andrena cineraria,Brassicaceae,Brassica napus
Andrenidae,Andrena cineraria,Brassicaceae,Brassica rapa
Andrenidae,Andrena cineraria,Brassicaceae,Brassicaceae
Andrenidae,Andrena cineraria,Brassicaceae,Brassiceae
Andrenidae,Andrena cineraria,Brassicaceae,Bunias orientalis
Andrenidae,Andrena cineraria,Brassicaceae,Cardamine pratensis
Andrenidae,Andrena cineraria,Brassicaceae,Erysimum odoratum
Andrenidae,Andrena cineraria,Brassicaceae,Lunaria annua
Andrenidae,Andrena cineraria,Brassicaceae,Rorippa sylvestris
Andrenidae,Andrena cineraria,Brassicaceae,Sisymbrium officinale
Andrenidae,Andrena cineraria,Caprifoliaceae,Knautia arvensis
Andrenidae,Andrena cineraria,Cistaceae,Helianthemum nummularium
Andrenidae,Andrena cineraria,Cornaceae,Cornus sanguinea
Andrenidae,Andrena cineraria,Cupressaceae,Juniperus communis
Andrenidae,Andrena cineraria,Cyperaceae,Carex flacca
Andrenidae,Andrena cineraria,Ericaceae,Vaccinium corymbosum
Andrenidae,Andrena cineraria,Euphorbiaceae,Euphorbia
Andrenidae,Andrena cineraria,Euphorbiaceae,Euphorbia characias
Andrenidae,Andrena cineraria,Euphorbiaceae,Euphorbia cyparissias
Andrenidae,Andrena cineraria,Euphorbiaceae,Euphorbia nicaeensis subsp. nicaeensis
Andrenidae,Andrena cineraria,Fabaceae,Hippocrepis comosa
Andrenidae,Andrena cineraria,Fabaceae,Trifolium repens
Andrenidae,Andrena cineraria,Fabaceae,Ulex europaeus
Andrenidae,Andrena cineraria,Fabaceae,Vicia faba
Andrenidae,Andrena cineraria,Lamiaceae,Thymus praecox
Andrenidae,Andrena cineraria,Liliaceae,Tulipa praestans
Andrenidae,Andrena cineraria,Malvaceae,Malva
Andrenidae,Andrena cineraria,Montiaceae,Claytonia perfoliata
Andrenidae,Andrena cineraria,Orchidaceae,Herminium
Andrenidae,Andrena cineraria,Orchidaceae,Himantoglossum hircinum
Andrenidae,Andrena cineraria,Paeoniaceae,Paeonia
Andrenidae,Andrena cineraria,Plantaginaceae,Veronica chamaedrys
Andrenidae,Andrena cineraria,Plantaginaceae,Veronica persica
Andrenidae,Andrena cineraria,Polygonaceae,Bistorta officinalis subsp. officinalis
Andrenidae,Andrena cineraria,Ranunculaceae,Ranunculus
Andrenidae,Andrena cineraria,Ranunculaceae,Ranunculus aquatilis
Andrenidae,Andrena cineraria,Ranunculaceae,Ranunculus bulbosus
Andrenidae,Andrena cineraria,Resedaceae,Reseda lutea
Andrenidae,Andrena cineraria,Rhamnaceae,Rhamnus cathartica
Andrenidae,Andrena cineraria,Rosaceae,Comarum palustre
Andrenidae,Andrena cineraria,Rosaceae,Crataegus monogyna
Andrenidae,Andrena cineraria,Rosaceae,Fragaria ananassa
Andrenidae,Andrena cineraria,Rosaceae,Malus domestica
Andrenidae,Andrena cineraria,Rosaceae,Malus orientalis
Andrenidae,Andrena cineraria,Rosaceae,Potentilla sterilis
Andrenidae,Andrena cineraria,Rosaceae,Potentilla verna
Andrenidae,Andrena cineraria,Rosaceae,Prunus laurocerasus
Andrenidae,Andrena cineraria,Rosaceae,Prunus spinosa
Andrenidae,Andrena cineraria,Rosaceae,Pyrus communis
Andrenidae,Andrena cineraria,Rosaceae,Rosa
Andrenidae,Andrena cineraria,Rutaceae,Choisya
Andrenidae,Andrena cineraria,Rutaceae,Skimmia japonica
Andrenidae,Andrena cineraria,Violaceae,Viola
Andrenidae,Andrena cineraria,NULL,Taraxacum agg.
Andrenidae,Andrena cinerea,Asteraceae,Aetheorhiza bulbosa subsp. bulbosa
Andrenidae,Andrena cinerea,Asteraceae,Anthemis
Andrenidae,Andrena cinerea,Asteraceae,Crepis commutata
Andrenidae,Andrena cinerea,Asteraceae,Crepis rubra
Andrenidae,Andrena cinerea,Asteraceae,Crepis sancta subsp. sancta
Andrenidae,Andrena cinerea,Asteraceae,Glebionis coronaria
Andrenidae,Andrena cinerea,Asteraceae,Hypochaeris glabra
Andrenidae,Andrena cinerea,Asteraceae,Sonchus tenerrimus
Andrenidae,Andrena cinerea,Asteraceae,Thrincia hispida
Andrenidae,Andrena cinerea,Asteraceae,Thrincia tuberosa
Andrenidae,Andrena cinerea,Cistaceae,Cistus crispus
Andrenidae,Andrena cinerea,Cistaceae,Cistus ladanifer
Andrenidae,Andrena cinerea,Fabaceae,Sulla coronaria
Andrenidae,Andrena cinerea,Geraniaceae,Erodium
Andrenidae,Andrena cinerea,Lamiaceae,Lavandula stoechas
Andrenidae,Andrena cinerea,Ranunculaceae,Ranunculus paludosus
Andrenidae,Andrena cinerea,Rosaceae,Malus domestica
Andrenidae,Andrena cinereophila,Asteraceae,Crepis commutata
Andrenidae,Andrena cinereophila,Asteraceae,Helichrysum stoechas
Andrenidae,Andrena cinereophila,Asteraceae,Scorzonera cana
Andrenidae,Andrena clarkella,Amaryllidaceae,Narcissus
Andrenidae,Andrena clarkella,Apiaceae,Heracleum sphondylium
Andrenidae,Andrena clarkella,Araliaceae,Hedera
Andrenidae,Andrena clarkella,Asparagaceae,Hyacinthoides non-scripta
Andrenidae,Andrena clarkella,Asteraceae,Centaurea kerneriana subsp. kerneriana
Andrenidae,Andrena clarkella,Asteraceae,Cirsium arvense
Andrenidae,Andrena clarkella,Asteraceae,Crepis capillaris
Andrenidae,Andrena clarkella,Asteraceae,Jacobaea vulgaris subsp. vulgaris
Andrenidae,Andrena clarkella,Asteraceae,Leucanthemum vulgare
Andrenidae,Andrena clarkella,Asteraceae,Matricaria chamomilla
Andrenidae,Andrena clarkella,Asteraceae,Picris hieracioides
Andrenidae,Andrena clarkella,Asteraceae,Scorzoneroides autumnalis
Andrenidae,Andrena clarkella,Asteraceae,Sonchus arvensis
Andrenidae,Andrena clarkella,Asteraceae,Taraxacum
Andrenidae,Andrena clarkella,Asteraceae,Taraxacum officinale
Andrenidae,Andrena clarkella,Asteraceae,Tripleurospermum inodorum
Andrenidae,Andrena clarkella,Asteraceae,Tussilago farfara
Andrenidae,Andrena clarkella,Brassicaceae,Brassica napus
Andrenidae,Andrena clarkella,Brassicaceae,Brassica rapa nipposinica
Andrenidae,Andrena clarkella,Brassicaceae,Sinapis arvensis
Andrenidae,Andrena clarkella,Campanulaceae,Campanula portenschlagiana
Andrenidae,Andrena clarkella,Campanulaceae,Campanula rotundifolia
Andrenidae,Andrena clarkella,Campanulaceae,Campanula trachelium
Andrenidae,Andrena clarkella,Convolvulaceae,Convolvulus arvensis
Andrenidae,Andrena clarkella,Cucurbitaceae,Bryonia dioica
Andrenidae,Andrena clarkella,Fabaceae,Genista anglica
Andrenidae,Andrena clarkella,Fabaceae,Medicago lupulina
Andrenidae,Andrena clarkella,Fabaceae,Trifolium campestre
Andrenidae,Andrena clarkella,Geraniaceae,Geranium pyrenaicum
Andrenidae,Andrena clarkella,Geraniaceae,Geranium robertianum
Andrenidae,Andrena clarkella,Iridaceae,Crocus
Andrenidae,Andrena clarkella,Lamiaceae,Mentha aquatica
Andrenidae,Andrena clarkella,Liliaceae,Gagea
Andrenidae,Andrena clarkella,Plantaginaceae,Veronica persica
Andrenidae,Andrena clarkella,Primulaceae,Primula vulgaris
Andrenidae,Andrena clarkella,Ranunculaceae,Clematis vitalba
Andrenidae,Andrena clarkella,Rosaceae,Malus domestica
Andrenidae,Andrena clarkella,Rosaceae,Potentilla flagellaris
Andrenidae,Andrena clarkella,Rosaceae,Rubus cochinchinensis
Andrenidae,Andrena clarkella,Salicaceae,Salix
Andrenidae,Andrena clarkella,Salicaceae,Salix aurita
Andrenidae,Andrena clarkella,Salicaceae,Salix repens
Andrenidae,Andrena clarkella,NULL,Taraxacum agg.
Andrenidae,Andrena clypella,Asteraceae,Thrincia tuberosa
Andrenidae,Andrena coitana,Asteraceae,Hypochaeris radicata
Andrenidae,Andrena coitana,Asteraceae,Scorzoneroides autumnalis
Andrenidae,Andrena coitana,Asteraceae,Sonchus arvensis
Andrenidae,Andrena coitana,Campanulaceae,Campanula rotundifolia
Andrenidae,Andrena coitana,Geraniaceae,Geranium pratense
Andrenidae,Andrena coitana,Plantaginaceae,Veronica officinalis
Andrenidae,Andrena coitana,Polygonaceae,Fagopyrum esculentum
Andrenidae,Andrena coitana,Ranunculaceae,Ranunculus polyanthemos subsp. nemorosus
Andrenidae,Andrena coitana,Rosaceae,Potentilla erecta
Andrenidae,Andrena colletiformis,Apiaceae,Daucus carota
Andrenidae,Andrena colletiformis,Apiaceae,Pimpinella cretica
Andrenidae,Andrena colletiformis,Asteraceae,Helichrysum stoechas
Andrenidae,Andrena colletiformis,Asteraceae,Sonchus tenerrimus
Andrenidae,Andrena colletiformis,Rosaceae,Spiraea cantoniensis
Andrenidae,Andrena combaella,Asteraceae,Matricaria chamomilla
Andrenidae,Andrena combinata,Asteraceae,Helichrysum stoechas
Andrenidae,Andrena combinata,Rosaceae,Malus domestica
Andrenidae,Andrena concinna,Asteraceae,Calendula arvensis
Andrenidae,Andrena concinna,Asteraceae,Chrysanthemum
Andrenidae,Andrena concinna,Asteraceae,Helichrysum stoechas
Andrenidae,Andrena congruens,Apiaceae,Pimpinella major
Andrenidae,Andrena crassana,Campanulaceae,Campanula fastigiata
Andrenidae,Andrena crassana,Geraniaceae,Erodium cicutarium
Andrenidae,Andrena crassana,Geraniaceae,Erodium malacoides
Andrenidae,Andrena crassana,Geraniaceae,Geranium rotundifolium
Andrenidae,Andrena curvungula,Campanulaceae,Campanula
Andrenidae,Andrena curvungula,Campanulaceae,Campanula glomerata
Andrenidae,Andrena curvungula,Campanulaceae,Campanula persicifolia
Andrenidae,Andrena curvungula,Campanulaceae,Campanula portenschlagiana
Andrenidae,Andrena curvungula,Campanulaceae,Campanula rotundifolia
Andrenidae,Andrena curvungula,Campanulaceae,Phyteuma orbiculare
Andrenidae,Andrena curvungula,Geraniaceae,Geranium sanguineum
Andrenidae,Andrena decipiens,Amaryllidaceae,Allium ampeloprasum
Andrenidae,Andrena decipiens,Rosaceae,Potentilla verna
Andrenidae,Andrena denticulata,Asteraceae,Centaurea
Andrenidae,Andrena denticulata,Asteraceae,Jacobaea vulgaris
Andrenidae,Andrena denticulata,Asteraceae,Jacobaea vulgaris subsp. vulgaris
Andrenidae,Andrena denticulata,Asteraceae,Pulicaria dysenterica
Andrenidae,Andrena denticulata,Asteraceae,Solidago
Andrenidae,Andrena denticulata,Asteraceae,Tanacetum vulgare
Andrenidae,Andrena distinguenda,Apiaceae,Scandix australis subsp. microcarpa
Andrenidae,Andrena distinguenda,Asteraceae,Calendula arvensis
Andrenidae,Andrena distinguenda,Asteraceae,Taraxacum
Andrenidae,Andrena distinguenda,Brassicaceae,Biscutella didyma
Andrenidae,Andrena distinguenda,Brassicaceae,Brassica juncea
Andrenidae,Andrena distinguenda,Brassicaceae,Brassica napus
Andrenidae,Andrena distinguenda,Plantaginaceae,Veronica persica
Andrenidae,Andrena distinguenda,Rosaceae,Malus domestica
Andrenidae,Andrena dorsata,Alismataceae,Alisma plantago-aquatica
Andrenidae,Andrena dorsata,Apiaceae,Anthriscus sylvestris
Andrenidae,Andrena dorsata,Apiaceae,Chaerophyllum temulum
Andrenidae,Andrena dorsata,Apiaceae,Conopodium majus
Andrenidae,Andrena dorsata,Apiaceae,Daucus carota
Andrenidae,Andrena dorsata,Apiaceae,Heracleum sphondylium
Andrenidae,Andrena dorsata,Apiaceae,Oenanthe crocata
Andrenidae,Andrena dorsata,Apiaceae,Torilis japonica
Andrenidae,Andrena dorsata,Asteraceae,Bellis perennis
Andrenidae,Andrena dorsata,Asteraceae,Centaurea nigra
Andrenidae,Andrena dorsata,Asteraceae,Cirsium arvense
Andrenidae,Andrena dorsata,Asteraceae,Cirsium vulgare
Andrenidae,Andrena dorsata,Asteraceae,Crepis capillaris
Andrenidae,Andrena dorsata,Asteraceae,Helminthotheca echioides
Andrenidae,Andrena dorsata,Asteraceae,Hypochaeris radicata
Andrenidae,Andrena dorsata,Asteraceae,Jacobaea vulgaris subsp. vulgaris
Andrenidae,Andrena dorsata,Asteraceae,Leontodon hispidus subsp. bourgaeanus
Andrenidae,Andrena dorsata,Asteraceae,Leucanthemum vulgare
Andrenidae,Andrena dorsata,Asteraceae,Matricaria chamomilla
Andrenidae,Andrena dorsata,Asteraceae,Picris hieracioides
Andrenidae,Andrena dorsata,Asteraceae,Tanacetum vulgare
Andrenidae,Andrena dorsata,Asteraceae,Taraxacum
Andrenidae,Andrena dorsata,Asteraceae,Taraxacum officinale
Andrenidae,Andrena dorsata,Asteraceae,Tripleurospermum inodorum
Andrenidae,Andrena dorsata,Brassicaceae,Barbarea vulgaris
Andrenidae,Andrena dorsata,Brassicaceae,Brassica juncea
Andrenidae,Andrena dorsata,Brassicaceae,Brassica napus
Andrenidae,Andrena dorsata,Brassicaceae,Cardaria draba
Andrenidae,Andrena dorsata,Brassicaceae,Lepidium draba
Andrenidae,Andrena dorsata,Brassicaceae,Raphanus raphanistrum
Andrenidae,Andrena dorsata,Brassicaceae,Rorippa sylvestris
Andrenidae,Andrena dorsata,Brassicaceae,Sinapis arvensis
Andrenidae,Andrena dorsata,Brassicaceae,Sisymbrium loeselii
Andrenidae,Andrena dorsata,Brassicaceae,Sisymbrium officinale
Andrenidae,Andrena dorsata,Caprifoliaceae,Valeriana officinalis
Andrenidae,Andrena dorsata,Caryophyllaceae,Arenaria serpyllifolia
Andrenidae,Andrena dorsata,Cornaceae,Cornus alba
Andrenidae,Andrena dorsata,Euphorbiaceae,Euphorbia esula
Andrenidae,Andrena dorsata,Fabaceae,Anthyllis montana
Andrenidae,Andrena dorsata,Fabaceae,Lotus corniculatus
Andrenidae,Andrena dorsata,Fabaceae,Medicago lupulina
Andrenidae,Andrena dorsata,Fabaceae,Melilotus albus
Andrenidae,Andrena dorsata,Fabaceae,Melilotus officinalis
Andrenidae,Andrena dorsata,Fabaceae,Trifolium repens
Andrenidae,Andrena dorsata,Hypericaceae,Hypericum perforatum
Andrenidae,Andrena dorsata,Lamiaceae,Lamium amplexicaule
Andrenidae,Andrena dorsata,Lamiaceae,Mentha aquatica
Andrenidae,Andrena dorsata,Onagraceae,Oenothera pycnocarpa
Andrenidae,Andrena dorsata,Orchidaceae,Orchis mascula
Andrenidae,Andrena dorsata,Orobanchaceae,Odontites vernus
Andrenidae,Andrena dorsata,Plantaginaceae,Veronica
Andrenidae,Andrena dorsata,Plantaginaceae,Veronica chamaedrys
Andrenidae,Andrena dorsata,Polygonaceae,Fagopyrum esculentum
Andrenidae,Andrena dorsata,Ranunculaceae,Ranunculus
Andrenidae,Andrena dorsata,Ranunculaceae,Ranunculus acris
Andrenidae,Andrena dorsata,Rosaceae,Crataegus monogyna
Andrenidae,Andrena dorsata,Rosaceae,Filipendula ulmaria
Andrenidae,Andrena dorsata,Rosaceae,Fragaria ananassa
Andrenidae,Andrena dorsata,Rosaceae,Malus domestica
Andrenidae,Andrena dorsata,Rosaceae,Potentilla
Andrenidae,Andrena dorsata,Rosaceae,Potentilla erecta
Andrenidae,Andrena dorsata,Rosaceae,Potentilla recta
Andrenidae,Andrena dorsata,Rosaceae,Potentilla reptans
Andrenidae,Andrena dorsata,Rosaceae,Pyrus communis
Andrenidae,Andrena dorsata,Rosaceae,Rosa
Andrenidae,Andrena dorsata,Rosaceae,Rubus
Andrenidae,Andrena dorsata,Rosaceae,Rubus cochinchinensis
Andrenidae,Andrena dorsata,Rosaceae,Rubus fruticosus
Andrenidae,Andrena dorsata,Rosaceae,Rubus ulmifolius
Andrenidae,Andrena dorsata,Rosaceae,Sanguisorba minor
Andrenidae,Andrena dorsata,Sapindaceae,Acer campestre
Andrenidae,Andrena dorsata,Scrophulariaceae,Verbascum densiflorum
Andrenidae,Andrena dorsata,Solanaceae,Solanum chaucha
Andrenidae,Andrena dorsata,Viburnaceae,Viburnum opulus
Andrenidae,Andrena dorsata,NULL,Taraxacum agg.
Andrenidae,Andrena enslinella,Rosaceae,Potentilla reptans
Andrenidae,Andrena fabrella,Apiaceae,Torilis japonica
Andrenidae,Andrena fabrella,Brassicaceae,Lobularia maritima
Andrenidae,Andrena fabrella,Cistaceae,Cistus albidus
Andrenidae,Andrena fabrella,Cistaceae,Cistus monspeliensis
Andrenidae,Andrena fabrella,Cistaceae,Helianthemum apenninum
Andrenidae,Andrena fabrella,Cistaceae,Helianthemum oelandicum
Andrenidae,Andrena fabrella,Cistaceae,Tuberaria guttata
Andrenidae,Andrena fabrella,Lamiaceae,Thymus vulgaris
Andrenidae,Andrena fabrella,Plantaginaceae,Globularia vulgaris
Andrenidae,Andrena fabrella,Ranunculaceae,Ranunculus bulbosus
Andrenidae,Andrena fabrella,Ranunculaceae,Ranunculus longicaulis
Andrenidae,Andrena falsifica,Apiaceae,Daucus carota
