pollinatorFamily,pollinatorName
Syrphidae,Cheilosia vicina
Syrphidae,Cheilosia vulpina
Syrphidae,Chrysogaster
Syrphidae,Chrysogaster cemiteriorum
Syrphidae,Chrysogaster solstitialis
Syrphidae,Chrysogaster virescens
Syrphidae,Chrysosyrphus nasuta
Syrphidae,Chrysotoxum
Syrphidae,Chrysotoxum arcuatum
Syrphidae,Chrysotoxum bicincta
Syrphidae,Chrysotoxum cautum
Syrphidae,Chrysotoxum cisalpinum
Syrphidae,Chrysotoxum elegans
Syrphidae,Chrysotoxum fasciolatum
Syrphidae,Chrysotoxum festivum
Syrphidae,Chrysotoxum intermedium
Syrphidae,Chrysotoxum octomaculatum
Syrphidae,Chrysotoxum triarcuatum
Syrphidae,Chrysotoxum vernale
Syrphidae,Chrysotoxum verralli
Syrphidae,Criorhina berberina
Syrphidae,Criorhina floccosa
Syrphidae,Criorhina ranunculi
Syrphidae,Dasysyrphus albostriatus
Syrphidae,Dasysyrphus intrudens
Syrphidae,Dasysyrphus lenensis
Syrphidae,Dasysyrphus pinastri
Syrphidae,Dasysyrphus tricinctus
Syrphidae,Dasysyrphus venustus
Syrphidae,Didea
Syrphidae,Didea alneti
Syrphidae,Didea fasciata
Syrphidae,Didea intermedia
Syrphidae,Eoseristalis
Syrphidae,Epistrophe
Syrphidae,Epistrophe diaphana
Syrphidae,Epistrophe eligans
Syrphidae,Epistrophe flava
Syrphidae,Epistrophe grossulariae
Syrphidae,Epistrophe melanostoma
Syrphidae,Epistrophe nitidicollis
Syrphidae,Epistrophella euchromus
Syrphidae,Episyrphus
Syrphidae,Episyrphus balteatus
Syrphidae,Eriozona syrphoides
Syrphidae,Eristalinus aeneus
Syrphidae,Eristalinus megacephalus
Syrphidae,Eristalinus sepulchralis
Syrphidae,Eristalinus taeniops
Syrphidae,Eristalis
Syrphidae,Eristalis abusivus
Syrphidae,Eristalis anthophorina
Syrphidae,Eristalis arbustorum
Syrphidae,Eristalis gomojunovae
Syrphidae,Eristalis hirta
Syrphidae,Eristalis intricaria
Syrphidae,Eristalis jugorum
Syrphidae,Eristalis nemorum
Syrphidae,Eristalis obscura
Syrphidae,Eristalis oestracea
Syrphidae,Eristalis pertinax
Syrphidae,Eristalis pratorum
Syrphidae,Eristalis rupium
Syrphidae,Eristalis tenax
Syrphidae,Eristalodes
Syrphidae,Eucartosyrphus
Syrphidae,Eumerus
Syrphidae,Eumerus amoenus
Syrphidae,Eumerus argyropus
Syrphidae,Eumerus basalis
Syrphidae,Eumerus canariensis
Syrphidae,Eumerus clavatus
Syrphidae,Eumerus dubius
Syrphidae,Eumerus flavitarsis
Syrphidae,Eumerus funeralis
Syrphidae,Eumerus obliquus
Syrphidae,Eumerus ornatus
Syrphidae,Eumerus pulchellus
Syrphidae,Eumerus pusillus
Syrphidae,Eumerus sabulonum
Syrphidae,Eumerus sogdianus
Syrphidae,Eumerus strigatus
Syrphidae,Eumerus sulcitibius
Syrphidae,Eumerus tricolor
Syrphidae,Eupeodes
Syrphidae,Eupeodes bucculatus
Syrphidae,Eupeodes corollae
Syrphidae,Eupeodes goeldlini
Syrphidae,Eupeodes latifasciatus
Syrphidae,Eupeodes lundbecki
Syrphidae,Eupeodes luniger
Syrphidae,Eupeodes nielseni
Syrphidae,Eupeodes nitens
Syrphidae,Eupeodes tirolensis
Syrphidae,Eurimyia lineatus
Syrphidae,Ferdinandea
Syrphidae,Ferdinandea aurea
Syrphidae,Ferdinandea cuprea
Syrphidae,Ferdinandea fumipennis
Syrphidae,Helophilus
Syrphidae,Helophilus affinis
Syrphidae,Helophilus hybridus
Syrphidae,Helophilus pendulus
Syrphidae,Helophilus trivittatus
Syrphidae,Heringia heringi
Syrphidae,Ischiodon aegyptius
Syrphidae,Lapposyrphus lapponicus
Syrphidae,Lathyrophthalmus
Syrphidae,Lejogaster metallina
Syrphidae,Lejogaster tarsata
Syrphidae,Leucozona
Syrphidae,Leucozona glaucia
Syrphidae,Leucozona lucorum
Syrphidae,Mallota cimbiciformis
Syrphidae,Mallota dusmeti
Syrphidae,Mallota fuciformis
Syrphidae,Megasyrphus erratica
Syrphidae,Melangyna
Syrphidae,Melangyna arctica
Syrphidae,Melangyna labiatarum
Syrphidae,Melangyna lasiophthalma
Syrphidae,Melangyna sexguttata
Syrphidae,Melangyna umbellatarum
Syrphidae,Melanostoma
Syrphidae,Melanostoma incompletum
Syrphidae,Melanostoma mellinum
Syrphidae,Melanostoma scalare
Syrphidae,Meligramma guttata
Syrphidae,Meligramma triangulifera
Syrphidae,Meliscaeva
Syrphidae,Meliscaeva auricollis
Syrphidae,Meliscaeva cinctella
Syrphidae,Merodon
Syrphidae,Merodon aberrans
Syrphidae,Merodon aeneus
Syrphidae,Merodon albifasciatus
Syrphidae,Merodon albifrons
Syrphidae,Merodon aureus
Syrphidae,Merodon avidus
Syrphidae,Merodon chalybeus
Syrphidae,Merodon cinereus
Syrphidae,Merodon clavipes
Syrphidae,Merodon crypticus
Syrphidae,Merodon eques
Syrphidae,Merodon equestris
Syrphidae,Merodon erivanicus
Syrphidae,Merodon euri
Syrphidae,Merodon femoratus
Syrphidae,Merodon funestus
Syrphidae,Merodon longicornis
Syrphidae,Merodon luteihumerus
Syrphidae,Merodon macquarti
Syrphidae,Merodon megavidus
Syrphidae,Merodon natans
Syrphidae,Merodon neonanus
Syrphidae,Merodon nigritarsis
Syrphidae,Merodon pumilus
Syrphidae,Merodon ruficornis
Syrphidae,Merodon rufus
Syrphidae,Merodon serrulatus
Syrphidae,Merodon spinitarsis
Syrphidae,Merodon velox
Syrphidae,Mesembrius peregrinus
Syrphidae,Metasyrphus
Syrphidae,Microdon analis
Syrphidae,Milesia crabroniformis
Syrphidae,Milesia semiluctifera
Syrphidae,Myathropa florea
Syrphidae,Myiatropa
Syrphidae,Myolepta difformis
Syrphidae,Myolepta obscura
Syrphidae,Neoascia
Syrphidae,Neoascia geniculata
Syrphidae,Neoascia interrupta
Syrphidae,Neoascia meticulosa
Syrphidae,Neoascia podagrica
Syrphidae,Neoascia tenur
Syrphidae,Neocnemodon
Syrphidae,Neocnemodon pubescens
Syrphidae,Neocnemodon vitripennis
Syrphidae,Ornidia obesa
Syrphidae,Orthonevra geniculata
Syrphidae,Orthonevra nobilis
Syrphidae,Palpada agrorum
Syrphidae,Palpada interrupta
Syrphidae,Pandasyopthalmus
Syrphidae,Paragus
Syrphidae,Paragus albifrons
Syrphidae,Paragus antoinettae
Syrphidae,Paragus bicolor
Syrphidae,Paragus constrictus
Syrphidae,Paragus flammeus
Syrphidae,Paragus haemorrhous
Syrphidae,Paragus pecchiolii
Syrphidae,Paragus quadrifasciatus
Syrphidae,Paragus strigatus
Syrphidae,Paragus tibialis
Syrphidae,Parasyrphus
Syrphidae,Parasyrphus annulatus
Syrphidae,Parasyrphus lineolus
Syrphidae,Parasyrphus macularis
Syrphidae,Parasyrphus nigritarsis
Syrphidae,Parasyrphus punctulatus
Syrphidae,Parasyrphus relictus
Syrphidae,Parasyrphus tarsatus
Syrphidae,Parhelophilus
Syrphidae,Parhelophilus frutetorum
Syrphidae,Parhelophilus versicolor
Syrphidae,Pelecocera
Syrphidae,Pelecocera nigricornis
Syrphidae,Pelecocera scaevoides
Syrphidae,Pelecocera tricincta
Syrphidae,Philhelius citrofasciata
Syrphidae,Philhelius dives
Syrphidae,Philhelius laetus
Syrphidae,Philhelius marginalis
Syrphidae,Philhelius pedissequum
Syrphidae,Pipiza
Syrphidae,Pipiza accola
Syrphidae,Pipiza bimaculata
Syrphidae,Pipiza fasciata
Syrphidae,Pipiza fenestrata
Syrphidae,Pipiza festiva
Syrphidae,Pipiza lugubris
Syrphidae,Pipiza luteitarsis
Syrphidae,Pipiza noctiluca
Syrphidae,Pipiza notata
Syrphidae,Pipiza quadrimaculata
Syrphidae,Pipizella
Syrphidae,Pipizella annulata
Syrphidae,Pipizella divicoi
Syrphidae,Pipizella nigriana
Syrphidae,Pipizella viduata
Syrphidae,Pipizella virens
Syrphidae,Pipizella zeneggenensis
Syrphidae,Platycheirus
Syrphidae,Platycheirus albimanus
Syrphidae,Platycheirus ambiguum
Syrphidae,Platycheirus amplus
Syrphidae,Platycheirus angustatus
Syrphidae,Platycheirus aurolateralis
Syrphidae,Platycheirus clypeatus
Syrphidae,Platycheirus discimanus
Syrphidae,Platycheirus europaeus
Syrphidae,Platycheirus fulviventris
Syrphidae,Platycheirus immarginatus
Syrphidae,Platycheirus jaerensis
Syrphidae,Platycheirus manicatus
Syrphidae,Platycheirus melanopsis
Syrphidae,Platycheirus nielseni
Syrphidae,Platycheirus occultus
Syrphidae,Platycheirus parmatus
Syrphidae,Platycheirus peltatus
Syrphidae,Platycheirus podagratus
Syrphidae,Platycheirus ramsarensis
Syrphidae,Platycheirus rosarum
Syrphidae,Platycheirus scambus
Syrphidae,Platycheirus scutatus
Syrphidae,Platycheirus splendidus
Syrphidae,Platycheirus sticticus
Syrphidae,Platycheirus tatricus
Syrphidae,Platycherius
Syrphidae,Portevinia
Syrphidae,Psilota exilistyla
Syrphidae,Pyrophaena
Syrphidae,Pyrophaena granditarsa
Syrphidae,Rhingia
Syrphidae,Rhingia campestris
Syrphidae,Rhingia rostrata
Syrphidae,Scaeva albomaculata
Syrphidae,Scaeva dignota
Syrphidae,Scaeva mecogramma
Syrphidae,Scaeva pyrastri
Syrphidae,Scaeva selenitica
Syrphidae,Sericomyia bombiformis
Syrphidae,Sericomyia lappona
Syrphidae,Sericomyia nigra
Syrphidae,Sericomyia silentis
Syrphidae,Spazigaster ambulans
Syrphidae,Sphaerophoria
Syrphidae,Sphaerophoria bankowskae
Syrphidae,Sphaerophoria batava
Syrphidae,Sphaerophoria fatarum
Syrphidae,Sphaerophoria infuscata
Syrphidae,Sphaerophoria nigra
Syrphidae,Sphaerophoria philantha
Syrphidae,Sphaerophoria philanthus
Syrphidae,Sphaerophoria rueppellii
Syrphidae,Sphaerophoria scripta
Syrphidae,Sphaerophoria taeniata
Syrphidae,Sphegina
Syrphidae,Sphegina clunipes
Syrphidae,Sphegina latifrons
Syrphidae,Sphegina limbipennis
Syrphidae,Sphegina sibirica
Syrphidae,Sphiximorpha garibaldii
Syrphidae,Sphiximorpha subsessilis
Syrphidae,Spilomyia manicata
Syrphidae,Spilomyia saltuum
Syrphidae,Syritta
Syrphidae,Syritta flaviventris
Syrphidae,Syritta pipiens
Syrphidae,Syrphidae
Syrphidae,Syrphidae sp.
Syrphidae,Syrphinae
Syrphidae,Syrphini
Syrphidae,Syrphus
Syrphidae,Syrphus admirandus
Syrphidae,Syrphus rectus
Syrphidae,Syrphus ribesii
Syrphidae,Syrphus sexmaculatus
Syrphidae,Syrphus spec
Syrphidae,Syrphus torvus
Syrphidae,Syrphus vitripennis
Syrphidae,Temnostoma vespiforme
Syrphidae,Triglyphus primus
Syrphidae,Tropidia
Syrphidae,Tropidia scita
Syrphidae,Volucella
Syrphidae,Volucella bombylans
Syrphidae,Volucella bombylans bombylans
Syrphidae,Volucella elegans
Syrphidae,Volucella inanis
Syrphidae,Volucella inflata
Syrphidae,Volucella pellucens
Syrphidae,Volucella zonaria
Syrphidae,Xanthandrus azorensis
Syrphidae,Xanthandrus babyssa
Syrphidae,Xanthandrus comtus
Syrphidae,Xanthogramma
Syrphidae,Xylota
Syrphidae,Xylota florum
Syrphidae,Xylota jakutorum
Syrphidae,Xylota segnis
Syrphidae,Xylota sylvarum
Syrphidae,Xylota triangularis
Tabanidae,Atylotus fulvus
Tabanidae,Atylotus latistriatus
Tabanidae,Atylotus rusticus
Tabanidae,Chrysops caecutiens
Tabanidae,Chrysops relictus
Tabanidae,Chrysops viduatus
Tabanidae,Dasyrhamphis ater
Tabanidae,Haematopota pluvialis
Tabanidae,Hybomitra micans
Tabanidae,Pangonius
Tabanidae,Pangonius funebris
Tabanidae,Pangonius micans
Tabanidae,Pangonius pyritosus
Tabanidae,Pangonius striatus
Tabanidae,Philipomyia
Tabanidae,Philipomyia aprica
Tabanidae,Tabanidae
Tabanidae,Tabanus bifarius
Tabanidae,Tabanus bovinus
Tabanidae,Therioplectes gigas
Tachinidae,Actia lamia
Tachinidae,Allophorocera ferruginea
Tachinidae,Allophorocera lapponica
Tachinidae,Aphria latifrons
Tachinidae,Aplomya confinis
Tachinidae,Athrycia trepida
Tachinidae,Besseria lateritia
Tachinidae,Billaea adelpha
Tachinidae,Billaea fortis
Tachinidae,Billaea irrorata
Tachinidae,Billaea pectinata
Tachinidae,Billaea triangulifera
Tachinidae,Bithia
Tachinidae,Bithia acanthophora
Tachinidae,Bithia spreta
Tachinidae,Blondelia nigripes
Tachinidae,Ceromasia rubrifrons
Tachinidae,Chetogena acuminata
Tachinidae,Chetogena obliquata
Tachinidae,Cistogaster globosa
Tachinidae,Clairvillia
Tachinidae,Clairvillia biguttata
Tachinidae,Clairvillia pninae
Tachinidae,Clausicella suturata
Tachinidae,Clytiomya
Tachinidae,Clytiomya continua
Tachinidae,Clytiomya sola
Tachinidae,Cylindromyia
Tachinidae,Cylindromyia auriceps
Tachinidae,Cylindromyia bicolor
Tachinidae,Cylindromyia brassicaria
Tachinidae,Cylindromyia brevicornis
Tachinidae,Cylindromyia interrupta
Tachinidae,Cylindromyia pilipes
Tachinidae,Cylindromyia pusilla
Tachinidae,Cylindromyia rubida
Tachinidae,Cylindromyia rufifrons
Tachinidae,Cyrtophleba ruricola
Tachinidae,Cyzenis jucunda
Tachinidae,Demoticus
Tachinidae,Demoticus plebejus
Tachinidae,Dexia rustica
Tachinidae,Dexiosoma caninum
Tachinidae,Dinera carinifrons
Tachinidae,Dinera ferina
Tachinidae,Dinera fuscata
Tachinidae,Dinera grisescens
Tachinidae,Dionaea
Tachinidae,Dionaea aurifrons
Tachinidae,Dufouria
Tachinidae,Dufouria chalybeata
Tachinidae,Dufouria nigrita
Tachinidae,Ectophasia
Tachinidae,Ectophasia crassipennis
Tachinidae,Ectophasia leucoptera
Tachinidae,Eliozeta
Tachinidae,Eliozeta helluo
Tachinidae,Eliozeta pellucens
Tachinidae,Eloceria delecta
Tachinidae,Elomya lateralis
Tachinidae,Entomophaga nigrohalterata
Tachinidae,Epicampocera succincta
Tachinidae,Eriothrix
Tachinidae,Eriothrix monticola
Tachinidae,Eriothrix prolixa
Tachinidae,Eriothrix rufomaculatus
Tachinidae,Erycia fatua
Tachinidae,Estheria bohemani
Tachinidae,Estheria simonyi
Tachinidae,Eulabidogaster setifacies
Tachinidae,Eurithia anthophila
Tachinidae,Eurithia caesia
Tachinidae,Eurithia connivens
Tachinidae,Eurithia vivida
Tachinidae,Exorista decidua
Tachinidae,Exorista larvarum
Tachinidae,Exorista rustica
Tachinidae,Exorista tubulosa
Tachinidae,Fischeria bicolor
Tachinidae,Gastrolepta anthracina
Tachinidae,Gonia
Tachinidae,Gonia atra
Tachinidae,Gonia capitata
Tachinidae,Gonia divisa
Tachinidae,Gonia ornata
Tachinidae,Gonia picea
Tachinidae,Gonia umbripennis
Tachinidae,Gymnocheta viridis
Tachinidae,Gymnosoma
Tachinidae,Gymnosoma clavatum
Tachinidae,Gymnosoma dolycoride
Tachinidae,Gymnosoma nitens
Tachinidae,Gymnosoma nudifrons
Tachinidae,Gymnosoma rotundatum
Tachinidae,Hebia flavipes
Tachinidae,Hubneria affinis
Tachinidae,Hyalurgus cruciger
Tachinidae,Hyalurgus tomostethi
Tachinidae,Hyperaea femoralis
Tachinidae,Hypovoria hilaris
Tachinidae,Leskia aurea
Tachinidae,Leucostoma anthracina
Tachinidae,Leucostoma simplex
Tachinidae,Leucostoma tetrapterum
Tachinidae,Linnaemya impudica
Tachinidae,Linnaemya lythosiophaga
Tachinidae,Linnaemya picta
Tachinidae,Linnaemya rossica
Tachinidae,Linnaemya soror
Tachinidae,Linnaemya vulpina
Tachinidae,Litophasia hyalipennis
Tachinidae,Loewia brevifrons
Tachinidae,Loewia nudigena
Tachinidae,Loewia phaeoptera
Tachinidae,Lomachantha parra
Tachinidae,Lophosia fasciata
Tachinidae,Lydella thompsoni
Tachinidae,Lydina aenea
Tachinidae,Lypha dubia
Tachinidae,Macquartia grisea
Tachinidae,Macquartia praefica
Tachinidae,Macquartia tenebricosa
Tachinidae,Masistylum arcuatum
Tachinidae,Meigenia
Tachinidae,Meigenia dorsalis
Tachinidae,Meigenia majuscula
Tachinidae,Meigenia mutabilis
Tachinidae,Minthodes
Tachinidae,Nemorilla maculosa
Tachinidae,Nowickia ferox
Tachinidae,Nowickia marklini
Tachinidae,Ocytata pallipes
Tachinidae,Onychogonia flaviceps
Tachinidae,Onychogonia suggesta
Tachinidae,Oswaldia
Tachinidae,Pachystylum bremii
Tachinidae,Panzeria puparum
Tachinidae,Panzeria rudis
Tachinidae,Panzeria truncata
Tachinidae,Paratryphera barbatula
Tachinidae,Peleteria ferina
Tachinidae,Peleteria javana
Tachinidae,Peleteria rubescens
Tachinidae,Peleteria ruficornis
Tachinidae,Peribaea tibialis
Tachinidae,Periscepsia spathulata
Tachinidae,Pexopsis aprica
Tachinidae,Phania
Tachinidae,Phania albisquama
Tachinidae,Phania funesta
Tachinidae,Phania speculifrons
Tachinidae,Phaniosoma
Tachinidae,Phasia
Tachinidae,Phasia aurigera
Tachinidae,Phasia aurulans
Tachinidae,Phasia hemiptera
Tachinidae,Phasia mesnili
Tachinidae,Phasia obesa
Tachinidae,Phasia pusilla
Tachinidae,Phorocera assimilis
Tachinidae,Phryno vetula
Tachinidae,Phryxe
Tachinidae,Phryxe nemea
Tachinidae,Phryxe vulgaris
Tachinidae,Phyllomya volvulus
Tachinidae,Phytomyptera nigroaenea
Tachinidae,Phytomyptera zonella
Tachinidae,Prosena siberita
Tachinidae,Pseudogonia fasciata
Tachinidae,Pseudogonia rufifrons
Tachinidae,Rhamphina rectirostris
Tachinidae,Siphona
Tachinidae,Siphona boreata
Tachinidae,Siphona cristata
Tachinidae,Siphona flavifrons
Tachinidae,Siphona geniculata
Tachinidae,Siphona pauciseta
Tachinidae,Siphona setosa
Tachinidae,Siphona seyrigi
Tachinidae,Siphona sp.
Tachinidae,Siphona variata
Tachinidae,Solieria fenestrata
Tachinidae,Solieria inanis
Tachinidae,Solieria pacifica
Tachinidae,Solieria vacua
Tachinidae,Spallanzania
Tachinidae,Stomina calvescens
Tachinidae,Strongygaster globula
Tachinidae,Synactia parvula
Tachinidae,Tachina
Tachinidae,Tachina canariensis
Tachinidae,Tachina fera
Tachinidae,Tachina grossa
Tachinidae,Tachina magnicornis
Tachinidae,Tachina ursina
Tachinidae,Tachinidae
Tachinidae,Thelaira solivaga
Tachinidae,Trichopoda pennipes
Tachinidae,Trichopoda pictipennis
Tachinidae,Trixa conspersa
Tachinidae,Tryphera lugubris
Tachinidae,Voria ruralis
Tachinidae,Weberia digramma
Tachinidae,Zaira cinerea
Tachinidae,Zenillia libatrix
Tachinidae,Zeuxia
Tachinidae,Zeuxia cinerea
Tachinidae,Zeuxia subapennina
Tachinidae,Zeuxia zernyi
Tachinidae,Zophomyia temula
Tenebrionidae,Cteniopus sulphureus
Tenebrionidae,Heliopathes lusitanicus
Tenebrionidae,Heliotaurus
Tenebrionidae,Heliotaurus ruficollis
Tenebrionidae,Heliotaurus sanguinicollis
Tenebrionidae,Isomira
Tenebrionidae,Lagria
Tenebrionidae,Tenebrionidae
Tenthredinidae,Amauronematus
Tenthredinidae,Athalia
Tenthredinidae,Athalia circularis
Tenthredinidae,Athalia rosae
Tenthredinidae,Athalia sp.
Tenthredinidae,Dolerus haematodes
Tenthredinidae,Hoplocampa
Tenthredinidae,Macrophya
Tenthredinidae,Monophadnus taegeri
Tenthredinidae,Monostegia abdominalis
Tenthredinidae,Pachyprotasis rapae
Tenthredinidae,Pristiphora
Tenthredinidae,Tenthredinidae
Tenthredinidae,Tenthredo
Tenthredinidae,Tenthredopsis
Tephritidae,Acanthiophilus helianthi
Tephritidae,Actinoptera mamulae
Tephritidae,Anomoia purmunda
Tephritidae,Bactrocera oleae
Tephritidae,Campiglossa bidentis
Tephritidae,Campiglossa duplex
Tephritidae,Campiglossa loewiana
Tephritidae,Campiglossa producta
Tephritidae,Capitites ramulosa
Tephritidae,Ceratitis capitata
Tephritidae,Chaetorellia jaceae
Tephritidae,Chaetostomella cylindrica
Tephritidae,Dioxyna bidentis
Tephritidae,Ensina sonchi
Tephritidae,Euleia rotundiventris
Tephritidae,Goniurellia longicauda
Tephritidae,Myoleja lucida
Tephritidae,Myopites nigrescens
Tephritidae,Oedosphenella canariensis
Tephritidae,Orellia falcata
Tephritidae,Oxyaciura tibialis
Tephritidae,Oxyna flavipennis
Tephritidae,Oxyna nebulosa
Tephritidae,Sphenella marginata
Tephritidae,Tephritidae
Tephritidae,Tephritis formosa
Tephritidae,Tephritis mutabilis
Tephritidae,Tephritis praecox
Tephritidae,Terellia
Tephritidae,Terellia colon
Tephritidae,Terellia serratulae
Tephritidae,Trupanea amoena
Tephritidae,Urophora cardui
Tephritidae,Urophora jaceana
Tephritidae,Urophora quadrifasciata
Tephritidae,Urophora stylata
Tetracampidae,Tetracampidae
Tetrigidae,Tetrix
Tettigoniidae,Barbitistes serricauda
Tettigoniidae,Barbitistes yersini
Tettigoniidae,Ephippigerini
Tettigoniidae,Leptophyes punctatissima
Tettigoniidae,Neocallicrania selligera
Tettigoniidae,Odontura glabricauda
Tettigoniidae,Phaneroptera
Tettigoniidae,Phaneroptera falcata
Tettigoniidae,Phaneroptera nana
Tettigoniidae,Phaneroptera sparsa
Tettigoniidae,Pholidoptera griseoaptera
Tettigoniidae,Pholidopterini
Tettigoniidae,Poecilimon superbus
Tettigoniidae,Steropleurus pseudolus
Tettigoniidae,Tettigonia viridissima
Tettigoniidae,Thyreonotus bidens
Tettigoniidae,Tylopsis lilifolia
Tettigoniidae,Uromenus rugosicollis
Therevidae,Thereva spiloptera
Therevidae,Thereva teydea
Thripidae,Frankliniella intonsa
Thripidae,Thrips
Thripidae,Thrips major
Thripidae,Thrips physapus
Thripidae,Thrips vulgatissimus
Thynnidae,Poecilotiphia gracilis
Thynnidae,Poecilotiphia guichardi
Thyrididae,Thyris fenestrella
Tingidae,Tingis cardui
Tiphiidae,Tiphia
Tiphiidae,Tiphia femorata
Tiphiidae,Tiphia minuta
Tipulidae,Nephrotoma
Tipulidae,Nephrotoma appendiculata
Tipulidae,Nephrotoma cornicina
Tipulidae,Nephrotoma crocata
Tipulidae,Tipula
Tipulidae,Tipula montana
Tipulidae,Tipula paludosa
Tipulidae,Tipula vanewrighti
Tipulidae,Tipula varipennis
Tipulidae,Tipula vernalis
Tortricidae,Acleris variegana
Tortricidae,Cydia gilviciliana
Tortricidae,Cydia nigricana
Tortricidae,Dichrorampha petiverella
Tortricidae,Eana argentana
Tortricidae,Epiphyas postvittana
Tortricidae,Grapholita internana
Tortricidae,Olethreutes arcuella
Tortricidae,Pammene aurana
Torymidae,Torymus
Torymidae,Torymus confinis
Torymidae,Torymus cupreus
Torymidae,Torymus flavipes
Trichoceridae,Trichocera annulata
Trigonidiidae,Trigonidium cicindeloides
Triozidae,Lauritrioza alacris
Ulidiidae,Dorycera graminum
Ulidiidae,Dorycera hybrida
Ulidiidae,Herina frondescentiae
Ulidiidae,Herina lugubris
Ulidiidae,Herina nigrina
Ulidiidae,Herina paludum
Ulidiidae,Herina palustris
Ulidiidae,Herina parva
Ulidiidae,Ulidiidae
Vermileonidae,Lampromyia canariensis
Vermileonidae,Vermileonidae
Vespidae,Ancistrocerus
Vespidae,Ancistrocerus antilope
Vespidae,Ancistrocerus biphaleratus
Vespidae,Ancistrocerus claripennis
Vespidae,Ancistrocerus gazella
Vespidae,Ancistrocerus haematodes
Vespidae,Ancistrocerus ichneumonideus
Vespidae,Ancistrocerus kerneri
Vespidae,Ancistrocerus longispinosus
Vespidae,Ancistrocerus longispinosus hellenicus
Vespidae,Ancistrocerus madaera
Vespidae,Ancistrocerus melanocerus
Vespidae,Ancistrocerus oviventris
Vespidae,Ancistrocerus parietinus
Vespidae,Ancistrocerus parietum
Vespidae,Ancistrocerus renimacula
Vespidae,Ancistrocerus trifasciatus
Vespidae,Dolichovespula
Vespidae,Dolichovespula adulterina
Vespidae,Dolichovespula media
Vespidae,Dolichovespula norwegica
Vespidae,Dolichovespula omissa
Vespidae,Dolichovespula saxonica
Vespidae,Dolichovespula sylvestris
Vespidae,Eumenes
Vespidae,Eumenes coarctatus
Vespidae,Eumenes coronatus
Vespidae,Eumenes dubius
Vespidae,Eumenes lunulatus
Vespidae,Eumenes mediterraneus
Vespidae,Eumenes pedunculatus
Vespidae,Eumenes sp.
Vespidae,Odynerus
Vespidae,Odynerus albopictus
Vespidae,Odynerus femoratus
Vespidae,Odynerus melanocephalus
Vespidae,Odynerus poecilus
Vespidae,Odynerus spinipes
Vespidae,Paravespula germanica
Vespidae,Polistes
Vespidae,Polistes associus
Vespidae,Polistes nimpha
Vespidae,Polistes sp.
Vespidae,Vespa
Vespidae,Vespa crabro
Vespidae,Vespa orientalis
Vespidae,Vespa sexmaculata
Vespidae,Vespa velutina
Vespidae,Vespa velutina nigrithorax
Vespidae,Vespidae
Vespidae,Vespula
Vespidae,Vespula austriaca
Vespidae,Vespula germanica
Vespidae,Vespula rufa
Vespidae,Vespula vulgaris
Zygaenidae,Adscita
Zygaenidae,Adscita geryon
Zygaenidae,Adscita statices
Zygaenidae,Zygaena
Zygaenidae,Zygaena carniolica
Zygaenidae,Zygaena ephialtes
Zygaenidae,Zygaena erythrus
Zygaenidae,Zygaena exulans
Zygaenidae,Zygaena fausta
Zygaenidae,Zygaena filipendulae
Zygaenidae,Zygaena hilaris
Zygaenidae,Zygaena lavandulae
Zygaenidae,Zygaena lonicerae
Zygaenidae,Zygaena loti
Zygaenidae,Zygaena minos
Zygaenidae,Zygaena oxytropis
Zygaenidae,Zygaena punctum
Zygaenidae,Zygaena purpuralis
Zygaenidae,Zygaena rhadamanthus
Zygaenidae,Zygaena romeo
Zygaenidae,Zygaena rubicundus
Zygaenidae,Zygaena sarpedon
Zygaenidae,Zygaena transalpina
Zygaenidae,Zygaena trifolii
Zygaenidae,Zygaena trifolii decreta
Zygaenidae,Zygaena viciae
Zygaenidae,Zygaenidae
